lbp58,hog435,hog556,hog111,hog25,hog369,hog16,hog210,hog363,hog138,hog394,hog120,hog361,hog151,hog421,hog387,hog95,hog225,hog309,hog237,hog547,hog117,hog336,hog374,hog243,hog235,hog565,hog278,hog34,hog430,hog43,hog129,hog61,hog520,hog94,hog90,hog329,lbp5,hog217,hog102,lbp3,hog17,hog221,hog509,hog379,hog84,hog209,hog160,hog367,hog7,Clase
0.362513,0.1496598,0.07846162,0.03599002,0.1021086,0.04968772,0.1315871,0.09427031,0.1446766,0.1168965,0.1191311,0.1134448,0.05813565,0.1106554,0.09344485,0.1318292,0.202857,0.1588829,0.1501106,0.1429863,0.122383,0.2597539,0.108711,0.2264433,0.05146657,0.0743714,0.1785316,0.2268143,0.1441892,0.06767699,0.140821,0.1081393,0.1541994,0.1428134,0.1233747,0.2918999,0.2900999,0.004981316,0.210672,0.1087244,0.005012671,0.1198814,0.1960884,0.1154719,0.1175755,0.03721836,0.06241889,0.1518853,0.1264295,0.09400255,Circuito integrado
0.4444921,0.1831716,0.109928,0.08577632,0.09895574,0.1432504,0.1283549,0.07541188,0.07881468,0.0580764,0.1105062,0.02779839,0.1371058,0.08619425,0.1021364,0.3862609,0.2262661,0.3041838,0.2341942,0.06057522,0.05441757,0.1855208,0.08794358,0.05463741,0.1524405,0.1637317,0.1239919,0.1070254,0.04961337,0.2035553,0.1091482,0.1014245,0.05978349,0.06779689,0.1703715,0.1438383,0.1270162,0.001266607,0.3041838,0.1059033,0.002430689,0.09714791,0.2151035,0.01135146,0.3862609,0.09304603,0.08916634,0.03909229,0.07879717,0.08615714,Circuito integrado
0.360505,0.07377921,0.06003775,0.194974,0.1091775,0.1618355,0.1918728,0.21806,0.2066194,0.1100184,0.08994801,0.1542285,0.1510912,0.1027299,0.1601194,0.2162187,0.2060565,0.1924886,0.09912609,0.2109462,0.08501474,0.07567001,0.1860293,0.2162187,0.2109462,0.2061381,0.08884475,0.214234,0.1106457,0.1014782,0.2331431,0.1151717,0.1356766,0.07862493,0.2175178,0.07558323,0.2159528,0.006527621,0.150744,0.1226512,0.00447779,0.1204913,0.1403539,0.2938099,0.2162187,0.1769572,0.1835018,0.1239174,0.180686,0.1313717,Circuito integrado
0.3613176,0.1204427,0.1570264,0.02013626,0.1026383,0.2462387,0.02894144,0.1376549,0.1064387,0.1103244,0.1170489,0.06564584,0.2462387,0.08114211,0.1259134,0.2462387,0.06785755,0.2638913,0.1075464,0.1181568,0.1523145,0.2777355,0.1003647,0.04480702,0.2638913,0.2638913,0.1752028,0.1948502,0.08258308,0.1436711,0.02437424,0.06775533,0.09436556,0.1560867,0.0734572,0.3124115,0.05445986,0.005815968,0.2638913,0.0722648,0.002401051,0.1611987,0.06634927,0.2312797,0.2462387,0.01753877,0.2226941,0.1075866,0.0945624,0.1195165,Circuito integrado
0.3578557,0.2155464,0.2143058,0.05470853,0.1902276,0.1647714,0.1856512,0.1902704,0.1718816,0.1524855,0.1229,0.109631,0.170132,0.1596525,0.1147996,0.2155714,0.2380157,0.1836186,0.2380655,0.1593922,0.1079129,0.1127596,0.2149766,0.2155714,0.1555486,0.1575551,0.09119485,0.1159291,0.1262814,0.2206221,0.1281409,0.13576,0.1321252,0.137833,0.2380157,0.1134477,0.2162674,0.004829695,0.1464413,0.1235633,0.005775147,0.1210426,0.2283287,0.193279,0.1956058,0.06316082,0.1769421,0.1376168,0.2003573,0.2123628,Circuito integrado
0.3233576,0.0416083,0.1390364,0.07384877,0.0368541,0.2009346,0.1556801,0.1853234,0.1583742,0.08596774,0.1535389,0.1920145,0.1773021,0.03460444,0.1365591,0.2223406,0.1123996,0.24677,0.03110815,0.1613054,0.1379271,0.2602499,0.1779489,0.05945449,0.1917637,0.1637232,0.09898447,0.2410158,0.1673116,0.1222269,0.1216074,0.07719947,0.1369093,0.1564645,0.1371332,0.2584887,0.2194535,0.002634984,0.24677,0.1104625,0.008417092,0.1523845,0.1036987,0.04555701,0.2223406,0.08002617,0.1295933,0.1744407,0.1716944,0.05901992,Circuito integrado
0.2881382,0.06624161,0.05671127,0.09482776,0.06864007,0.1200476,0.1173852,0.1400249,0.1503456,0.1050685,0.1751228,0.06233127,0.1407129,0.0822599,0.1358181,0.07994878,0.1101343,0.1482317,0.06911881,0.1352986,0.1407823,0.2484664,0.1557773,0.1772057,0.1265281,0.1367149,0.1271127,0.2089852,0.0825254,0.06490993,0.1264338,0.1125478,0.09584353,0.1867677,0.1018862,0.2405994,0.2119186,0.003786267,0.1377455,0.1353606,0.007688839,0.1195603,0.1261323,0.1011946,0.09750209,0.1199348,0.1615283,0.1028577,0.09879682,0.07542901,Circuito integrado
0.3153284,0.1316475,0.1348529,0.102365,0.1266472,0.1309979,0.1103515,0.1353409,0.155616,0.122691,0.08176781,0.1619378,0.1165829,0.1157976,0.09202744,0.2291946,0.2310834,0.1843122,0.1662299,0.1240904,0.06192417,0.1380775,0.1554454,0.1995011,0.1191629,0.1386236,0.1274092,0.1615358,0.1522115,0.1549996,0.08635554,0.1259987,0.1602774,0.07034507,0.2310834,0.1561896,0.2313932,0.00481725,0.2111352,0.1238007,0.006436592,0.1106774,0.2111352,0.04017236,0.2291946,0.1227696,0.1452329,0.1571415,0.1511933,0.1761603,Circuito integrado
0.3809938,0.1759577,0.140991,0.1841385,0.1636893,0.1391863,0.223203,0.2296606,0.2053664,0.1064997,0.1407327,0.2072695,0.1230851,0.1249299,0.1583404,0.1405572,0.09708248,0.1056428,0.1556518,0.2183419,0.185424,0.1590282,0.2128372,0.1821631,0.179262,0.1608297,0.1833494,0.2081233,0.08991465,0.1125423,0.2385795,0.09470438,0.1040962,0.171115,0.0860748,0.2175028,0.1541788,0.005112864,0.09299444,0.1093157,0.01071601,0.1746588,0.08854922,0.2122539,0.1364248,0.2175028,0.2034002,0.0863271,0.168417,0.2318469,Circuito integrado
0.4858086,0.09841609,0.131787,0.06226748,0.1161907,0.2267163,0.08267723,0.1528473,0.1119611,0.1345912,0.1502665,0.1355638,0.2267163,0.1329277,0.07262276,0.1576892,0.08774215,0.1888315,0.1174284,0.1143487,0.06586561,0.2507379,0.1378791,0.1773918,0.2144543,0.2144543,0.1240135,0.1124044,0.01916424,0.1404639,0.1775465,0.03711716,0.0348938,0.1027109,0.06068547,0.2551179,0.1916029,0.001885649,0.1890498,0.06697382,0.002290931,0.08914544,0.161156,0.07711612,0.1572964,0.1357471,0.2023378,0.03026047,0.1356115,0.1214207,Circuito integrado
0.2457749,0.05410973,0.05384375,0.1052842,0.03986201,0.1639779,0.1132222,0.08616816,0.07979605,0.05927128,0.1880522,0.1069087,0.1692943,0.0592702,0.1666335,0.2385995,0.2474933,0.2459142,0.06370633,0.07554586,0.1150431,0.262033,0.08598264,0.1137319,0.1976707,0.1737974,0.1776146,0.05877541,0.1265842,0.06962814,0.08425298,0.1447042,0.1187314,0.1111218,0.2086274,0.2121266,0.06487535,0.001513203,0.2459142,0.1281177,0.001449723,0.1294806,0.2459142,0.2173591,0.2385995,0.06599373,0.0862129,0.1793002,0.08841408,0.08952349,Circuito integrado
0.4785741,0.1245949,0.1183092,0.228911,0.02387754,0.0849684,0.1812155,0.1648224,0.1685911,0.08230466,0.2159103,0.1616527,0.09757106,0.03157555,0.1406611,0.2159103,0.07772093,0.242516,0.05797395,0.1596956,0.1038145,0.2207462,0.1732154,0.1458875,0.09194363,0.1096099,0.1317825,0.04734304,0.06023363,0.149602,0.2061631,0.1632874,0.07290474,0.1827391,0.1157516,0.1891002,0.2196781,0.003096437,0.242516,0.1391144,0.001946467,0.200956,0.0821945,0.1837025,0.1520954,0.1990547,0.1471893,0.0281481,0.07653834,0.1082217,Circuito integrado
0.395978,0.2092666,0.2182762,0.1233059,0.1038142,0.2115271,0.09016045,0.09459123,0.1049979,0.1136128,0.1951269,0.142056,0.179546,0.2568997,0.1445784,0.2115271,0.06715523,0.1764948,0.1527537,0.08995941,0.1378752,0.3009516,0.1132426,0.2013592,0.2064615,0.1622898,0.1087169,0.1308954,0.05155094,0.2100755,0.1318314,0.04041662,0.05409912,0.2071999,0.06763513,0.2037971,0.1963759,0.005396675,0.184265,0.05376261,0.003338749,0.138546,0.1993418,0.1596949,0.2115271,0.154029,0.1108186,0.1042076,0.2002414,0.2101744,Circuito integrado
0.4101107,0.1428853,0.134118,0.1810633,0.1610675,0.2074036,0.2126743,0.1255905,0.1650642,0.1645643,0.1467475,0.2252927,0.2074036,0.1873749,0.04864035,0.2074036,0.04181507,0.2199823,0.1566343,0.1641956,0.03886763,0.2142496,0.1406975,0.1076599,0.2199823,0.2199823,0.2198882,0.04587005,0.1025299,0.2014088,0.23329,0.05318787,0.09078725,0.04412326,0.04008871,0.2365392,0.2222815,0.002476596,0.2199823,0.05949585,0.001140754,0.168377,0.09203818,0.03050215,0.2020591,0.2041249,0.1601038,0.06646483,0.1755724,0.13646,Circuito integrado
0.1885412,0.04561967,0.07087846,0.2101131,0.09531094,0.03809602,0.165646,0.04014252,0.1152067,0.04830067,0.1277776,0.01612118,0.06131348,0.04614589,0.06913905,0.03278126,0.1084249,0.07513701,0.0462035,0.1340224,0.07222684,0.2543679,0.04831602,0.2862792,0.04606449,0.05926866,0.08056428,0.1065315,0.1010292,0.05080727,0.1698724,0.1076056,0.1026396,0.1164433,0.1185003,0.2019994,0.3362859,0.007606774,0.06020037,0.1288199,0.008967986,0.2241504,0.1774122,0.2948603,0.06318339,0.2264789,0.03209077,0.03009639,0.09527373,0.1572977,Led
0.2512913,0.1901019,0.03338972,0.02013382,0.2097388,0.2268113,0.2537456,0.05243176,0.05411853,0.02672746,0.01924925,0.007975092,0.3194706,0.1652197,0.04085032,0.3194706,0.004688224,0.3005739,0.2009904,0.06424665,0.01821262,0.3462684,0.05090356,0.03893169,0.1748583,0.2606159,0.01534694,0.2897439,0.1521742,0.09187807,0.2144773,0.01531669,0.1095173,0.009822646,0.008807614,0.3471573,0.2989748,0,0.3005739,0.01649537,0,0.2537456,0.0240087,0.001878368,0.3194706,0.02270366,0.06160588,0.1159127,0.1140213,0.2537456,Led
0.3800335,0.2372938,0.04412943,0.008137004,0.2072507,0.1391585,0.2468948,0.08820657,0.05578777,0.02050078,0.0798504,0.02458696,0.2357493,0.2367892,0.09023727,0.2997615,0.01107213,0.2681992,0.2438315,0.06270212,0.07766896,0.342493,0.06903943,0.03232453,0.171701,0.1863338,0.08105376,0.2447375,0.2313962,0.03947808,0.1766031,0.02425448,0.1560883,0.06140582,0.0207052,0.3411562,0.2798912,0,0.2681992,0.02794524,0.01074614,0.2468948,0.02954512,0.01581069,0.2997615,0.006401588,0.1262555,0.2367892,0.1342255,0.1878066,Led
0.3719472,0.03564996,0.2016635,0.1191471,0.0785438,0.2193871,0.160257,0.08702438,0.1422868,0.1177968,0.1903248,0.1603741,0.2054456,0.07021715,0.2172544,0.2361353,0.06081831,0.236984,0.03802542,0.1322279,0.1551766,0.2252301,0.1026432,0.1839799,0.1440778,0.1079117,0.1123751,0.05890347,0.2074711,0.2404352,0.221392,0.105578,0.2343365,0.123216,0.05424216,0.239114,0.2756581,0.01348192,0.236984,0.1105442,0.002873471,0.1504647,0.140175,0.07442693,0.2361353,0.1368057,0.05502984,0.1820112,0.06805401,0.1310788,Led
0.1222506,0.06433377,0.1030909,0.04629825,0.081806,0.2779858,0.1078892,0.04501148,0.06878665,0.1002953,0.1174472,0.1360664,0.2779858,0.08907367,0.1155804,0.2779858,0.005449118,0.3276961,0.1240012,0.03726491,0.07357708,0.2740974,0.07717323,0.04965758,0.3276961,0.3276961,0.07540447,0.1227895,0.08322507,0.07112366,0.09700967,0.03280609,0.06224324,0.06482245,0.01130443,0.3306372,0.225202,0.003595517,0.3276961,0.02879894,0,0.1926648,0.004437724,0.005533632,0.2779858,0.03711123,0.1090863,0.09356322,0.1044691,0.1487465,Led
0.1184658,0.06533438,0.1268927,0.02502266,0.1113741,0.3065717,0.07683407,0.1168832,0.09275153,0.03117148,0.0762232,0.03950681,0.3065717,0.1215724,0.1353768,0.3065717,0.0005307284,0.3419812,0.07463273,0.08509745,0.1654997,0.315418,0.1091553,0.004066127,0.25725,0.3419812,0.1698686,0.1084643,0.2178406,0.1531029,0.03092582,0.01055179,0.06824887,0.1000585,0.004778602,0.3201168,0.04163428,0,0.3419812,0.003268578,0,0.1488397,0.001321619,0.002481641,0.3065717,0.01861175,0.2050421,0.2231667,0.03334474,0.04068025,Led
0.3300621,0.2357859,0.1126261,0.09616796,0.2038717,0.2540209,0.09524641,0.1352251,0.1143711,0.186487,0.1270751,0.1360942,0.2540209,0.2179686,0.1487575,0.2540209,0.02346475,0.2434107,0.228774,0.1314583,0.1309496,0.240697,0.1295957,0.08707026,0.2434107,0.2434107,0.2125332,0.1506247,0.06758409,0.1230181,0.07186709,0.1769176,0.03777387,0.1141759,0.03469054,0.282019,0.07772727,0.01007214,0.2434107,0.1533599,0.004195579,0.1766855,0.03561718,0.06841993,0.2540209,0.0975047,0.2606704,0.09769235,0.1282755,0.2575792,Led
0.2387733,0.1031781,0.1622398,0.01289138,0.1210653,0.3288877,0.1093045,0.1062582,0.03621658,0.03783627,0.03593813,0.05508022,0.3288877,0.1142468,0.09839518,0.3288877,0.008424285,0.2900135,0.1498269,0.09253471,0.08080032,0.3832144,0.04178299,0.007082069,0.2900135,0.2900135,0.03674008,0.2477733,0.06004339,0.2008045,0.04510256,0.04999684,0.04753192,0.02641991,0.0147401,0.3635901,0.1663529,0.00289562,0.2900135,0.03980915,0.006248403,0.2462225,0.02053476,0.002802121,0.3288877,0.008827483,0.1963057,0.06401283,0.01198982,0.2505623,Led
0.1984648,0.1798068,0.08188966,0.04417647,0.08460913,0.3141677,0.07143438,0.1234872,0.09647662,0.05400116,0.04353113,0.1048161,0.3141677,0.0858117,0.0699047,0.3141677,0.02358866,0.2911871,0.2340307,0.1328358,0.04053469,0.3449355,0.1120391,0.05112978,0.2911871,0.2911871,0.09326528,0.1506844,0.02382374,0.1187984,0.05167345,0.04098529,0.01580467,0.02704403,0.008717442,0.3426711,0.03957399,0.002315481,0.2911871,0.02459594,0.009129848,0.2088363,0.07317253,0.003964914,0.3141677,0.0304442,0.2366591,0.06244133,0.1287376,0.2282171,Led
0.2354441,0.0819945,0.06921897,0.1334066,0.06069393,0.08442393,0.07888293,0.09508724,0.1175271,0.0943341,0.08401108,0.1408789,0.08670482,0.01308174,0.05979825,0.0668043,0.1439635,0.1068442,0.07277402,0.1194691,0.06619941,0.2230967,0.09901614,0.3219359,0.08914059,0.08662944,0.06214057,0.02305281,0.05192498,0.06375029,0.07602785,0.108292,0.05997101,0.07510798,0.1054387,0.2272336,0.3240794,0.00238937,0.1689071,0.1232316,0.001463902,0.1322792,0.1259293,0.1346128,0.09184006,0.1603087,0.04934483,0.03602178,0.1251195,0.1616351,Led
0.3646705,0.114088,0.1409691,0.06920077,0.1002849,0.2238317,0.2339475,0.02940173,0.04591686,0.1204722,0.2212074,0.07935494,0.2123282,0.1160019,0.1747652,0.3069905,0.03038852,0.3316739,0.1319546,0.04034963,0.116917,0.2339275,0.05147309,0.09118784,0.3223685,0.3181554,0.1289073,0.1074077,0.150852,0.2044462,0.2607871,0.07671963,0.1504116,0.1520803,0.01853509,0.3053705,0.1832516,0.004636972,0.3316739,0.0852075,0.006975118,0.2539957,0.01449353,0.03195404,0.3069905,0.07694756,0.04719268,0.2267208,0.05677365,0.1232185,Pulsador
0.3256801,0.07609472,0.09715372,0.1562843,0.1254173,0.04095653,0.09430437,0.05446296,0.09189302,0.1152705,0.2656085,0.1376725,0.05689533,0.1196915,0.2460437,0.1231131,0.09951337,0.1922761,0.07280381,0.09302402,0.2019434,0.1778162,0.07621737,0.2656085,0.03607696,0.0452798,0.1552841,0.03801892,0.07298569,0.1099296,0.06977589,0.243221,0.1820223,0.2280316,0.1219973,0.242806,0.3077936,0.006555337,0.1694722,0.242806,0.005857308,0.09585602,0.1128387,0.1049105,0.1220405,0.1442234,0.03615519,0.07669997,0.09155409,0.1271913,Pulsador
0.3300095,0.1047719,0.1354678,0.0636087,0.0939826,0.2056023,0.2312711,0.02675143,0.04029686,0.09830922,0.2262265,0.06388556,0.1482389,0.1176693,0.1754507,0.3189728,0.02548429,0.3307937,0.1205691,0.03490169,0.1094482,0.2369217,0.05026183,0.1090961,0.2934433,0.2751456,0.1370551,0.1415913,0.1290082,0.1908528,0.2551819,0.05708446,0.1302579,0.1488699,0.01531231,0.3021874,0.1816284,0.003187126,0.3307937,0.06929816,0.00439086,0.2583111,0.01092153,0.03100871,0.3189728,0.07590275,0.04127385,0.2356046,0.05326794,0.1162011,Pulsador
0.3662641,0.08193249,0.08209429,0.04985792,0.1814788,0.022168,0.04861626,0.03576309,0.03936327,0.1066499,0.2857024,0.1368483,0.01998298,0.1980697,0.09009907,0.1279409,0.1113797,0.05125262,0.1025796,0.03830777,0.0751289,0.2768163,0.04907996,0.2899132,0.01806133,0.0185661,0.0789018,0.02900192,0.05892637,0.1107165,0.1031483,0.05669241,0.2348166,0.2444901,0.2793413,0.2793413,0.2838858,0.001624475,0.05440333,0.2134481,0.002212713,0.04630025,0.2249722,0.08412901,0.1245405,0.09438436,0.0297905,0.06200524,0.04816245,0.07460457,Pulsador
0.3838973,0.135315,0.1777965,0.2602533,0.1479291,0.04148458,0.2458612,0.03039693,0.1291801,0.2602533,0.2642384,0.1402451,0.02627573,0.09766096,0.2906674,0.2399148,0.01079212,0.2682312,0.1199896,0.08116774,0.2670465,0.2602533,0.08586876,0.2642384,0.08806701,0.06435741,0.2670465,0.008076268,0.2474588,0.1108728,0.2570812,0.2602533,0.2828088,0.2994773,0.01916002,0.3056442,0.3616854,0.003136801,0.2682312,0.3056442,0.00260188,0.2117783,0.02327892,0.02538723,0.1807501,0.2623229,0.02480034,0.3615977,0.1336577,0.1069669,Pulsador
0.420465,0.08735718,0.07498778,0.1262213,0.1645033,0.05465049,0.09478345,0.04793697,0.09330369,0.1187181,0.257837,0.1278736,0.04155085,0.1671585,0.2231184,0.1151419,0.1211466,0.2032199,0.07709573,0.09095421,0.1898255,0.2297778,0.0649249,0.257837,0.04644444,0.03170024,0.180896,0.04114077,0.0893798,0.0790858,0.06163672,0.2389117,0.1772784,0.2224722,0.1274727,0.2435029,0.3184376,0.007520534,0.1619557,0.2435029,0.01400551,0.125577,0.1359448,0.1381231,0.1044915,0.1007838,0.03728091,0.09332139,0.08850265,0.1249147,Pulsador
0.4015395,0.0381359,0.1082283,0.04574106,0.07158419,0.1250863,0.1296072,0.04730169,0.07957395,0.1290503,0.1214246,0.140688,0.2014498,0.05779302,0.088107,0.2156649,0.03976577,0.1883416,0.03811361,0.07840618,0.06945766,0.2799014,0.05218745,0.2183913,0.1395781,0.2102986,0.08868673,0.09907649,0.09121048,0.06503551,0.1243193,0.06402534,0.1165043,0.06249548,0.04383758,0.3293989,0.2892762,0,0.2175757,0.06400786,0.005982846,0.1892021,0.1625964,0.1000015,0.2183913,0.03688066,0.1189616,0.07016131,0.1250591,0.2094836,Reloj
0.2419703,0.05840421,0.1103664,0.05414748,0.08537263,0.1193465,0.06853781,0.1234793,0.1339455,0.1781984,0.1014205,0.2194807,0.1309535,0.06218172,0.05658514,0.2184525,0.02983614,0.2211095,0.04054298,0.1581663,0.05373829,0.2888651,0.1122036,0.2184525,0.119516,0.1408043,0.05486381,0.05858084,0.1056818,0.06718373,0.05918467,0.06985014,0.1211169,0.06517693,0.03980584,0.3637157,0.2257808,0.002196993,0.2211095,0.04830972,0.001798406,0.1796236,0.1466496,0.1262977,0.2184525,0.04674025,0.1261226,0.1015509,0.1580796,0.2011888,Reloj
0.3277971,0.2097095,0.2287832,0.168157,0.2582112,0.1140819,0.1055171,0.08307379,0.1143912,0.2190471,0.2397705,0.1798788,0.09540579,0.2572516,0.2235344,0.1583257,0.2228548,0.1982482,0.2313354,0.1334998,0.2287832,0.08408412,0.07733408,0.1649992,0.1552542,0.1511997,0.2287832,0.1496524,0.1099963,0.1857331,0.08772892,0.2190471,0.1097197,0.2639119,0.2228548,0.09016825,0.2009875,0.006386076,0.2243588,0.2228548,0.006288067,0.1769631,0.2232063,0.2014065,0.1282071,0.173318,0.09932154,0.1979724,0.06791512,0.2582112,Capacitor electrolitico
0.3410808,0.3000288,0.2388239,0.2263961,0.2878568,0.1385741,0.2878568,0.1212585,0.1715591,0.2428293,0.2382938,0.1631198,0.1286587,0.3472531,0.1729313,0.1161202,0.07740732,0.167849,0.3081778,0.2040182,0.2388239,0.2228318,0.1057595,0.08263011,0.1325337,0.1321578,0.2388239,0.09375786,0.2878568,0.2422941,0.2627174,0.2428293,0.2627174,0.2380517,0.06910023,0.2695694,0.2523726,0.005049055,0.1642824,0.1748023,0.003087955,0.2878568,0.1741399,0.05827143,0.1233776,0.1914023,0.1352652,0.3472531,0.2421197,0.1860153,Capacitor electrolitico
0.3899357,0.2599305,0.2932532,0.2537312,0.2626076,0.2239752,0.1172791,0.1381947,0.1512402,0.2586786,0.2129267,0.1407902,0.2239752,0.255735,0.2436991,0.2239752,0.04854384,0.2352124,0.2289496,0.1551724,0.2932532,0.2087108,0.1279942,0.2239752,0.2352124,0.2352124,0.2762737,0.09969487,0.1849448,0.2836376,0.09913323,0.2586786,0.1021,0.2196153,0.0408609,0.2355121,0.1326996,0.01170093,0.2352124,0.172745,0.006470674,0.2481077,0.07994039,0.1074482,0.2129515,0.1816274,0.1955793,0.2332369,0.2239752,0.09589355,Capacitor electrolitico
0.361507,0.2621413,0.2234404,0.2591506,0.2625892,0.04188608,0.2625892,0.1858747,0.2298055,0.2591506,0.2599321,0.2591506,0.05725626,0.3021075,0.2737034,0.09970026,0.196002,0.07653859,0.275589,0.1878748,0.2234404,0.1494789,0.2764575,0.1053701,0.05207864,0.05789017,0.205747,0.0240292,0.2259843,0.2737034,0.1803842,0.2489893,0.1359963,0.2182935,0.1090011,0.203399,0.1736498,0.004822595,0.05325631,0.1866912,0.005439141,0.2625892,0.3034426,0.08337197,0.1286409,0.246856,0.07737633,0.2626601,0.02746972,0.2625892,Capacitor electrolitico
0.3201554,0.2363289,0.2726253,0.2497996,0.2969326,0.08885713,0.2424434,0.1005235,0.06884643,0.2497996,0.2591419,0.1383483,0.04300222,0.264534,0.2830442,0.2591419,0.03470778,0.1853991,0.2413836,0.07870316,0.2726253,0.1962471,0.0745521,0.2591419,0.07834989,0.04553858,0.2726253,0.1039169,0.2969326,0.2830442,0.1647721,0.2497996,0.2376841,0.2489958,0.06463786,0.188131,0.1756868,0.0111122,0.233796,0.1892142,0.009717396,0.2969326,0.06325198,0.05184584,0.1560449,0.2621017,0.07580464,0.2408193,0.1582648,0.2969326,Capacitor electrolitico
0.357476,0.2298387,0.0366471,0.04364532,0.2284095,0.1369149,0.1462198,0.149469,0.08493858,0.1790709,0.1507489,0.01925144,0.06946604,0.2488371,0.1465213,0.1725602,0.1280619,0.1335512,0.1819756,0.139304,0.2915198,0.07966533,0.09318376,0.2709409,0.1321784,0.07664593,0.2915198,0.119367,0.1942293,0.0192787,0.1172344,0.1310928,0.1460057,0.2568937,0.2213521,0.07179448,0.1409059,0.007438883,0.2004562,0.1690542,0.01103968,0.2284095,0.1526111,0.1433783,0.1080829,0.1254984,0.09488633,0.1926402,0.2709409,0.2073797,Capacitor electrolitico
0.3379484,0.204876,0.1311956,0.1398326,0.2565639,0.1239937,0.1714708,0.1225686,0.1265516,0.08065982,0.1093406,0.09065929,0.2309548,0.2520133,0.1312203,0.1663228,0.03530647,0.2730657,0.0791535,0.1309999,0.07321447,0.2651875,0.115476,0.2606543,0.09485689,0.1744543,0.0292967,0.1742489,0.2565639,0.124793,0.1602585,0.08208545,0.2560954,0.06395716,0.04175422,0.2564168,0.09732308,0.004315182,0.2380538,0.1016832,0.01186275,0.2514973,0.03885552,0.01313413,0.2606543,0.1403912,0.2544103,0.1685376,0.05476779,0.0650936,Capacitor electrolitico
0.3411387,0.2267422,0.1216246,0.2306799,0.1911009,0.2544212,0.2286882,0.03225533,0.02750607,0.1350069,0.2544212,0.181301,0.2322981,0.2273411,0.2804692,0.1553851,0.03743496,0.2294032,0.238039,0.05483945,0.2471928,0.07206011,0.04352593,0.1896335,0.2294032,0.2294032,0.2461424,0.2089853,0.2286882,0.1608647,0.2505569,0.2306799,0.2505569,0.2435953,0.05252617,0.1069435,0.2284634,0.007841414,0.2294032,0.2443732,0.01283246,0.2286882,0.03602562,0.09668824,0.1266278,0.2443732,0.09324367,0.2273411,0.1135793,0.1898121,Capacitor electrolitico
0.3824408,0.1175723,0.07840367,0.05836496,0.2654484,0.2523178,0.2138908,0.0135076,0.05995306,0.3167907,0.09407704,0.04529824,0.1908976,0.2731057,0.03868307,0.1281532,0.04668609,0.2737137,0.08989719,0.03283319,0.04998755,0.1553807,0.01764569,0.1389266,0.2737137,0.1888252,0.2880535,0.02946133,0.2654484,0.04887053,0.1774883,0.2691833,0.2892052,0.08918976,0.02060436,0.2445336,0.3017131,0.007347078,0.2737137,0.1544496,0.02232674,0.2654484,0.04947115,0.1210731,0.1563074,0.05743424,0.02418901,0.2731057,0.2523178,0.1983639,Capacitor electrolitico
0.3981496,0.2848558,0.1518165,0.3532176,0.2544477,0.04194142,0.2544477,0.09645096,0.05504684,0.1729183,0.2523102,0.09896134,0.05278869,0.2632721,0.2386769,0.2523102,0.1067345,0.1020921,0.2655125,0.07445715,0.2551263,0.06553989,0.0843137,0.2523102,0.03731756,0.05966327,0.2551263,0.1907122,0.2544477,0.08576124,0.2367078,0.3532176,0.2367078,0.2409185,0.1868096,0.07633188,0.2314739,0.006921494,0.1486167,0.2524907,0.006623311,0.2544477,0.10109,0.08824398,0.1436634,0.2524907,0.1101882,0.2188315,0.08965307,0.09257628,Capacitor electrolitico
0.4183439,0.2319418,0.1011967,0.0549621,0.2249385,0.1440568,0.2638731,0.107223,0.09174959,0.2786854,0.2362386,0.0330507,0.1316281,0.2057593,0.1875256,0.06162048,0.2437191,0.1687406,0.1553921,0.1008273,0.2185057,0.03925012,0.0782952,0.2362386,0.1474064,0.1416722,0.2613931,0.2227164,0.2638731,0.07876503,0.2384696,0.2851229,0.2384696,0.2291301,0.1698547,0.04004285,0.2650951,0.008064821,0.2114331,0.2437191,0.003037455,0.2214579,0.1712605,0.1556534,0.05541958,0.03786923,0.0870213,0.2935774,0.2362386,0.07209209,Capacitor electrolitico
0.3666726,0.2189778,0.1752384,0.1632684,0.265147,0.2665683,0.265147,0.07599723,0.06267264,0.1277896,0.1306171,0.1989722,0.1751966,0.236109,0.1117895,0.2415675,0.2474238,0.08127508,0.1845594,0.04638342,0.1721121,0.1131792,0.08009034,0.2665683,0.2415774,0.1489985,0.2112459,0.160118,0.265147,0.06866196,0.1922476,0.2381255,0.2317406,0.1686885,0.2474238,0.06656164,0.04551837,0.008620602,0.1373062,0.2474238,0.01121208,0.265147,0.1949982,0.152306,0.1626671,0.1754908,0.1263166,0.209456,0.2665683,0.1803312,Capacitor electrolitico
